,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,min_travel_time
218986,2015-07-01 16:17:21,2015-07-01 16:29:21,1,1.63,-73.97078704833984,40.76116943359375,-73.98538208007811,40.74148178100586,720
218987,2015-07-01 16:17:21,2015-07-01 16:25:00,5,1.24,-73.99140930175781,40.719383239746094,-73.99000549316406,40.733158111572266,459
218991,2015-07-01 16:17:24,2015-07-01 16:37:58,1,6.3,-73.96465301513672,40.75582885742188,-74.01174163818358,40.701705932617195,1234
218993,2015-07-01 16:17:24,2015-07-01 16:27:19,1,1.05,-73.99185943603516,40.742012023925774,-74.00332641601561,40.74365997314453,595
218998,2015-07-01 16:17:25,2015-07-01 16:21:12,1,0.83,-73.97367095947266,40.743698120117195,-73.96575164794923,40.75414657592773,227
218999,2015-07-01 16:17:26,2015-07-01 16:40:04,1,2.7,-73.99124145507811,40.74969482421875,-73.99615478515625,40.718936920166016,1358
219001,2015-07-01 16:17:26,2015-07-01 16:22:54,1,1.3,-73.98658752441406,40.75666427612305,-73.99392700195312,40.74089431762695,328
219002,2015-07-01 16:17:27,2015-07-01 16:27:40,2,2.1,-73.99247741699219,40.724712371826165,-74.00601196289062,40.74375915527344,613
219003,2015-07-01 16:17:27,2015-07-01 16:30:47,1,1.1,-74.00425720214845,40.73120880126953,-74.00895690917967,40.716133117675774,800
219004,2015-07-01 16:17:27,2015-07-01 16:30:39,1,0.8,-73.9761962890625,40.76353454589844,-73.97767639160156,40.75357437133789,792
219009,2015-07-01 16:17:28,2015-07-01 16:38:31,5,3.08,-73.97479248046875,40.75579452514648,-73.99507141113281,40.725318908691406,1263
219013,2015-07-01 16:17:29,2015-07-01 16:29:47,1,1.9,-73.9879608154297,40.71863555908203,-74.00887298583984,40.71431350708008,738
219023,2015-07-01 16:17:33,2015-07-01 16:21:59,6,0.47,-73.99461364746092,40.731758117675774,-73.99793243408203,40.735870361328125,266
219024,2015-07-01 16:17:34,2015-07-01 16:29:24,1,1.5,-74.005615234375,40.73821258544922,-74.00052642822266,40.7224998474121,710
219025,2015-07-01 16:17:34,2015-07-01 16:25:52,1,0.8,-73.98502349853516,40.74182891845703,-73.97720336914062,40.7498435974121,498
219026,2015-07-01 16:17:34,2015-07-01 16:34:33,1,2.9,-73.98355102539062,40.734561920166016,-74.012939453125,40.71741485595703,1019
219027,2015-07-01 16:17:34,2015-07-01 16:49:00,3,4.04,-74.01002502441406,40.72088623046875,-73.98775482177734,40.75955581665039,1886
219028,2015-07-01 16:17:34,2015-07-01 16:24:36,5,1.21,-73.97652435302734,40.7500228881836,-73.98944854736328,40.73958587646485,422
219030,2015-07-01 16:17:35,2015-07-01 16:21:27,1,0.5,-74.001708984375,40.73562240600586,-73.99817657470702,40.73037338256836,232
219031,2015-07-01 16:17:35,2015-07-01 16:35:16,1,1.8,-73.99674987792967,40.742572784423835,-74.0080795288086,40.71686553955078,1061
219034,2015-07-01 16:17:35,2015-07-01 16:18:56,1,0.18,-73.98655700683594,40.73412704467773,-73.98674011230467,40.73397064208984,81
219035,2015-07-01 16:17:36,2015-07-01 16:30:41,2,1.28,-73.99100494384764,40.74943161010742,-73.97833251953125,40.75836181640625,785
219036,2015-07-01 16:17:36,2015-07-01 16:24:40,2,0.47,-73.97879791259764,40.75075149536133,-73.9759750366211,40.754642486572266,424
219038,2015-07-01 16:17:37,2015-07-01 16:26:38,1,1.1,-73.99433898925781,40.73299407958984,-74.00035095214845,40.7209587097168,541
219039,2015-07-01 16:17:37,2015-07-01 16:44:46,1,1.4,-74.00544738769531,40.7407455444336,-73.99185180664062,40.75443649291992,1629
219042,2015-07-01 16:17:38,2015-07-01 16:38:22,1,2.5,-73.97965240478516,40.76072311401367,-73.97511291503906,40.7353630065918,1244
219052,2015-07-01 16:17:39,2015-07-01 16:35:52,1,1.01,-74.00720977783203,40.743606567382805,-73.99789428710938,40.75623321533203,1093
219050,2015-07-01 16:17:39,2015-07-01 16:52:27,1,4.2,-74.01383972167967,40.713600158691406,-73.98410797119139,40.75766372680664,2088
219051,2015-07-01 16:17:39,2015-07-01 16:44:50,1,2.19,-74.00337219238281,40.732723236083984,-73.98771667480467,40.75008773803711,1631
219057,2015-07-01 16:17:40,2015-07-01 16:21:29,4,0.63,-73.98941040039062,40.75761032104492,-73.98355865478516,40.76607131958008,229
219058,2015-07-01 16:17:40,2015-07-01 16:48:08,2,2.9,-73.99118041992188,40.76545715332031,-73.9657211303711,40.75917816162109,1828
219060,2015-07-01 16:17:41,2015-07-01 16:30:38,1,1.78,-73.98920440673827,40.756172180175774,-73.9993667602539,40.73882293701172,777
219062,2015-07-01 16:17:42,2015-07-01 16:45:52,1,4.3,-74.00581359863281,40.70611953735352,-73.99483489990233,40.75008773803711,1690
219063,2015-07-01 16:17:42,2015-07-01 16:30:01,1,1.3,-73.97137451171875,40.75544357299805,-73.98338317871094,40.7669677734375,739
219064,2015-07-01 16:17:42,2015-07-01 16:22:28,1,0.5,-73.99144744873048,40.748432159423835,-74.00009155273438,40.74767303466797,286
219066,2015-07-01 16:17:42,2015-07-01 16:22:40,1,0.2,-73.98284149169923,40.761844635009766,-73.98507690429686,40.763450622558594,298
219069,2015-07-01 16:17:42,2015-07-01 16:22:32,1,0.94,-73.9973907470703,40.725971221923835,-73.99324798583984,40.73508071899414,290
219072,2015-07-01 16:17:43,2015-07-01 16:31:16,1,1.2,-73.98480987548828,40.74812316894531,-73.9732894897461,40.75214385986328,813
219074,2015-07-01 16:17:43,2015-07-01 16:43:24,6,2.35,-73.99406433105469,40.72467041015625,-73.99230194091797,40.75098037719727,1541
219079,2015-07-01 16:17:44,2015-07-01 16:23:02,2,0.97,-73.99739837646483,40.741558074951165,-74.00523376464844,40.72943115234375,318
219077,2015-07-01 16:17:44,2015-07-01 16:57:43,1,6.5,-74.01409912109375,40.71350860595703,-73.97273254394531,40.752967834472656,2399
219076,2015-07-01 16:17:44,2015-07-01 16:47:29,1,2.6,-73.97266387939453,40.7640380859375,-74.00426483154298,40.75025939941406,1785
219080,2015-07-01 16:17:45,2015-07-01 16:40:29,1,6.0,-73.96376037597656,40.761329650878906,-74.00479125976561,40.71651840209961,1364
219081,2015-07-01 16:17:45,2015-07-01 16:20:24,2,0.5,-73.98815155029298,40.75349807739258,-73.99283599853516,40.747657775878906,159
219087,2015-07-01 16:17:47,2015-07-01 16:36:05,5,1.71,-73.99561309814453,40.74893951416016,-73.97724151611328,40.76406097412109,1098
219088,2015-07-01 16:17:47,2015-07-01 16:26:50,1,0.69,-73.98248291015625,40.74161148071289,-73.99108123779298,40.749141693115234,543
219090,2015-07-01 16:17:48,2015-07-01 16:23:49,1,0.71,-73.98592376708984,40.74037551879882,-73.9963150024414,40.74127960205078,361
219094,2015-07-01 16:17:49,2015-07-01 16:26:53,5,1.41,-74.00068664550781,40.74761199951172,-73.9954833984375,40.73328399658203,544
219096,2015-07-01 16:17:49,2015-07-01 16:25:01,1,0.67,-73.97372436523438,40.7625732421875,-73.97156524658203,40.75572967529297,432
219097,2015-07-01 16:17:50,2015-07-01 16:24:10,1,0.6,-73.98483276367188,40.74525451660156,-73.9768295288086,40.747440338134766,380
219103,2015-07-01 16:17:51,2015-07-01 16:35:06,1,2.2,-73.97593688964845,40.75985336303711,-73.97783660888672,40.73556900024414,1035
219104,2015-07-01 16:17:51,2015-07-01 16:28:26,1,0.77,-73.9729995727539,40.762161254882805,-73.97251892089844,40.75326919555664,635
219105,2015-07-01 16:17:51,2015-07-01 16:28:12,1,1.73,-73.98430633544923,40.740100860595696,-74.00354766845702,40.72711181640625,621
219109,2015-07-01 16:17:52,2015-07-01 16:33:01,6,2.11,-73.99562072753906,40.754302978515625,-73.98274993896483,40.73530960083008,909
219107,2015-07-01 16:17:52,2015-07-01 16:31:37,2,0.6,-73.9906234741211,40.75067138671875,-73.99999237060547,40.75339889526367,825
219106,2015-07-01 16:17:52,2015-07-01 16:21:08,1,0.3,-73.97777557373048,40.757415771484375,-73.97799682617188,40.75384140014648,196
219108,2015-07-01 16:17:52,2015-07-01 16:20:47,1,0.5,-73.98506164550781,40.72403335571289,-73.98046875,40.730377197265625,175
219112,2015-07-01 16:17:53,2015-07-01 16:34:30,6,1.88,-74.00553894042967,40.71929931640625,-73.99160766601561,40.74478149414063,997
219113,2015-07-01 16:17:53,2015-07-01 16:30:43,1,3.5,-73.97989654541014,40.73488235473633,-74.00643157958984,40.704200744628906,770
219117,2015-07-01 16:17:54,2015-07-01 16:29:55,1,0.8,-73.9807891845703,40.74282836914063,-73.99122619628906,40.74919509887695,721
219118,2015-07-01 16:17:54,2015-07-01 16:35:21,2,1.57,-73.98233032226561,40.769622802734375,-73.96405029296875,40.756103515625,1047
219122,2015-07-01 16:17:55,2015-07-01 16:20:05,1,0.2,-73.976806640625,40.743446350097656,-73.97492218017578,40.74187850952149,130
219124,2015-07-01 16:17:56,2015-07-01 16:26:12,1,1.7,-73.98927307128906,40.774845123291016,-73.98508453369139,40.759380340576165,496
219125,2015-07-01 16:17:56,2015-07-01 16:22:04,1,0.5,-73.9861602783203,40.769813537597656,-73.98798370361328,40.77477645874024,248
219126,2015-07-01 16:17:56,2015-07-01 16:47:44,1,5.84,-73.9768829345703,40.75872039794922,-74.00852966308595,40.710445404052734,1788
219127,2015-07-01 16:17:56,2015-07-01 16:34:30,1,1.07,-73.972900390625,40.75240707397461,-73.98816680908203,40.75446319580078,994
219128,2015-07-01 16:17:56,2015-07-01 16:42:37,1,2.03,-73.99714660644531,40.74034118652344,-73.97107696533203,40.748531341552734,1481
219130,2015-07-01 16:17:57,2015-07-01 16:42:56,1,1.6,-73.99784088134764,40.74114608764648,-73.97930908203125,40.752532958984375,1499
219137,2015-07-01 16:17:58,2015-07-01 16:28:03,1,1.75,-73.99161529541014,40.74908065795898,-73.98863983154298,40.7313346862793,605
219140,2015-07-01 16:17:59,2015-07-01 16:28:22,1,0.9,-73.97339630126953,40.75657653808594,-73.97972106933594,40.746212005615234,623
219138,2015-07-01 16:17:59,2015-07-01 16:25:03,1,0.9,-73.98079681396483,40.73394775390625,-73.99297332763672,40.736576080322266,424
219142,2015-07-01 16:18:00,2015-07-01 16:25:16,1,0.6,-73.97543334960938,40.75716018676758,-73.96917724609375,40.76483154296875,436
219145,2015-07-01 16:18:00,2015-07-01 16:31:19,2,2.08,-73.98251342773438,40.75170135498047,-74.00760650634764,40.7443962097168,799
219146,2015-07-01 16:18:01,2015-07-01 16:26:19,1,0.8,-73.98293304443358,40.75601196289063,-73.97310638427734,40.76341247558594,498
219148,2015-07-01 16:18:01,2015-07-01 16:33:46,1,1.6,-73.99199676513672,40.75027847290039,-73.97706604003906,40.76265335083008,945
219149,2015-07-01 16:18:01,2015-07-01 16:28:14,1,1.0,-73.98287200927734,40.757183074951165,-73.96795654296875,40.755027770996094,613
219150,2015-07-01 16:18:01,2015-07-01 16:37:13,1,1.5,-73.99813079833984,40.735801696777344,-73.98261260986328,40.74810791015625,1152
219151,2015-07-01 16:18:02,2015-07-01 16:43:14,1,2.3,-74.0056915283203,40.74053192138672,-73.97566986083984,40.74938201904297,1512
219152,2015-07-01 16:18:02,2015-07-01 16:30:29,1,1.7,-73.9930648803711,40.73501968383789,-73.98161315917967,40.72127151489258,747
219155,2015-07-01 16:18:03,2015-07-01 16:30:42,1,1.6,-74.00845336914062,40.71463394165039,-73.98613739013672,40.71572113037109,759
219156,2015-07-01 16:18:03,2015-07-01 16:28:15,5,1.09,-73.98760223388672,40.7499885559082,-73.976806640625,40.76544189453125,612
219162,2015-07-01 16:18:05,2015-07-01 16:27:04,3,1.09,-74.00029754638672,40.74266815185546,-73.99555969238281,40.733222961425774,539
219168,2015-07-01 16:18:06,2015-07-01 16:26:15,3,1.21,-73.98265838623048,40.72735595703125,-73.99148559570312,40.7167854309082,489
219167,2015-07-01 16:18:06,2015-07-01 16:41:53,1,2.4,-73.99555969238281,40.7264404296875,-73.98867797851561,40.74882125854492,1427
219166,2015-07-01 16:18:06,2015-07-01 16:42:37,5,1.58,-73.97933959960938,40.75550842285156,-73.99099731445312,40.75553894042969,1471
219164,2015-07-01 16:18:06,2015-07-01 16:49:23,1,2.8,-74.00311279296875,40.71559524536133,-73.9915313720703,40.74897003173828,1877
219172,2015-07-01 16:18:07,2015-07-01 16:42:25,1,2.9,-73.97344970703125,40.750221252441406,-73.98456573486328,40.77010345458984,1458
219173,2015-07-01 16:18:07,2015-07-01 16:27:23,1,1.53,-74.00406646728516,40.72566604614258,-74.00629425048828,40.74384307861328,556
219176,2015-07-01 16:18:08,2015-07-01 16:39:21,1,1.7,-74.00015258789062,40.760013580322266,-73.9745101928711,40.75612258911133,1273
219177,2015-07-01 16:18:08,2015-07-01 16:23:17,1,1.18,-73.99107360839844,40.7492790222168,-74.00498962402342,40.74193954467773,309
219179,2015-07-01 16:18:09,2015-07-01 16:26:23,1,1.0,-73.98783874511719,40.74985504150391,-73.992431640625,40.74607467651367,494
219180,2015-07-01 16:18:09,2015-07-01 16:25:31,1,0.7,-73.98319244384764,40.75599670410156,-73.9802474975586,40.76568603515625,442
219181,2015-07-01 16:18:09,2015-07-01 16:27:38,1,0.8,-73.9805908203125,40.75851058959961,-73.97071838378906,40.76451873779297,569
219182,2015-07-01 16:18:09,2015-07-01 16:29:35,1,1.6,-73.97745513916014,40.73836517333984,-73.9922332763672,40.730865478515625,686
219183,2015-07-01 16:18:09,2015-07-01 16:27:05,2,1.68,-73.98905944824217,40.74808120727539,-74.0040283203125,40.733436584472656,536
219184,2015-07-01 16:18:09,2015-07-01 16:32:25,1,2.1,-73.98358917236328,40.760501861572266,-74.00830841064453,40.749038696289055,856
219189,2015-07-01 16:18:10,2015-07-01 16:32:24,1,1.5,-73.98588562011719,40.743465423583984,-73.97416687011719,40.7628173828125,854
219187,2015-07-01 16:18:10,2015-07-01 16:24:38,2,0.6,-73.99296569824217,40.74266052246094,-73.98475646972656,40.73972702026367,388
219186,2015-07-01 16:18:10,2015-07-01 16:22:08,1,1.1,-73.99383544921875,40.746257781982415,-74.006103515625,40.734676361083984,238
219191,2015-07-01 16:18:11,2015-07-01 16:50:02,1,2.3,-73.99237060546875,40.7490463256836,-73.9695053100586,40.76140213012695,1911
219194,2015-07-01 16:18:12,2015-07-01 16:42:12,1,4.99,-73.9797134399414,40.76604843139648,-74.01277923583984,40.71693801879882,1440
219195,2015-07-01 16:18:12,2015-07-01 16:34:54,2,2.37,-73.97100067138672,40.760475158691406,-73.99659729003906,40.74454879760742,1002
219199,2015-07-01 16:18:13,2015-07-01 16:54:33,1,3.92,-74.00743103027342,40.70646286010742,-73.99486541748048,40.75008010864258,2180
219201,2015-07-01 16:18:14,2015-07-01 16:33:56,1,1.4,-73.99455261230467,40.74116134643555,-73.97454071044923,40.73654556274414,942
219204,2015-07-01 16:18:14,2015-07-01 16:30:06,5,1.41,-73.97627258300781,40.763328552246094,-73.990478515625,40.77537155151367,712
219206,2015-07-01 16:18:15,2015-07-01 16:27:39,1,1.24,-73.97325134277344,40.75724029541016,-73.98418426513672,40.74260330200195,564
219207,2015-07-01 16:18:15,2015-07-01 16:36:07,3,1.77,-73.99017333984375,40.75643539428711,-73.9683837890625,40.75846862792969,1072
219208,2015-07-01 16:18:16,2015-07-01 16:38:24,1,1.4,-73.97486114501953,40.755821228027344,-73.99238586425781,40.74851989746094,1208
219209,2015-07-01 16:18:16,2015-07-01 16:35:53,4,1.9,-74.0031967163086,40.72759246826172,-74.0079574584961,40.75136566162109,1057
219210,2015-07-01 16:18:16,2015-07-01 16:23:43,3,0.67,-73.97401428222656,40.755619049072266,-73.96494293212889,40.756446838378906,327
219214,2015-07-01 16:18:17,2015-07-01 16:19:36,5,0.58,-74.00746154785155,40.72600936889648,-74.00582122802734,40.73640823364258,79
219213,2015-07-01 16:18:17,2015-07-01 16:49:35,1,2.81,-73.96919250488281,40.76045989990234,-74.00276947021484,40.74972915649414,1878
219216,2015-07-01 16:18:18,2015-07-01 16:35:32,2,3.0,-74.00589752197266,40.706409454345696,-74.00447082519531,40.73360824584961,1034
219217,2015-07-01 16:18:18,2015-07-01 16:28:58,1,1.4,-73.98448181152342,40.75900268554688,-73.98188018798828,40.743850708007805,640
219218,2015-07-01 16:18:18,2015-07-01 16:33:16,2,1.0,-73.9891357421875,40.7359619140625,-73.97903442382812,40.7498779296875,898
219219,2015-07-01 16:18:18,2015-07-01 16:39:16,1,1.25,-73.98774719238281,40.746479034423835,-73.99054718017578,40.7564811706543,1258
219220,2015-07-01 16:18:18,2015-07-01 16:29:39,1,1.05,-73.99105834960938,40.73005294799805,-73.98411560058595,40.742977142333984,681
219221,2015-07-01 16:18:18,2015-07-01 16:56:19,1,5.53,-74.01519775390625,40.70474624633789,-73.9908447265625,40.74581909179688,2281
219223,2015-07-01 16:18:19,2015-07-01 16:37:19,2,1.82,-74.00569915771484,40.7376708984375,-74.0115966796875,40.71363067626953,1140
219227,2015-07-01 16:18:21,2015-07-01 16:20:53,1,0.4,-74.00246429443358,40.74509811401367,-74.00619506835938,40.741455078125,152
219228,2015-07-01 16:18:21,2015-07-01 16:27:39,2,1.12,-74.0099868774414,40.7051887512207,-74.00679779052734,40.718143463134766,558
219237,2015-07-01 16:18:22,2015-07-01 16:24:07,1,1.04,-73.98313903808595,40.75006103515625,-73.98876190185547,40.73688125610352,345
219235,2015-07-01 16:18:22,2015-07-01 16:25:25,6,1.43,-73.98925018310547,40.73625564575195,-74.00318145751953,40.723106384277344,423
219236,2015-07-01 16:18:22,2015-07-01 16:30:09,3,1.31,-73.98712921142578,40.74895095825195,-73.97682189941406,40.766460418701165,707
219232,2015-07-01 16:18:22,2015-07-01 16:39:35,1,1.3,-73.97402954101561,40.75023651123047,-73.99138641357422,40.74996948242188,1273
219231,2015-07-01 16:18:22,2015-07-01 16:46:34,2,2.1,-73.99667358398438,40.74451446533203,-73.97637939453125,40.76570892333984,1692
219233,2015-07-01 16:18:22,2015-07-01 16:23:05,1,0.6,-73.99798583984375,40.73294448852539,-73.98704528808595,40.72842025756836,283
219242,2015-07-01 16:18:24,2015-07-01 16:30:28,1,1.0,-73.98723602294923,40.73887634277344,-73.97837829589844,40.751026153564446,724
219243,2015-07-01 16:18:24,2015-07-01 16:39:03,1,1.2,-73.99369812011719,40.74163436889648,-73.9786376953125,40.750518798828125,1239
219245,2015-07-01 16:18:24,2015-07-01 16:20:35,1,0.5,-73.99169921875,40.73848724365234,-73.99571990966798,40.7330436706543,131
219249,2015-07-01 16:18:25,2015-07-01 16:24:08,6,0.84,-73.99271392822266,40.747268676757805,-74.0032501220703,40.74400329589844,343
219250,2015-07-01 16:18:25,2015-07-01 16:35:08,1,1.72,-73.99401092529298,40.76675033569336,-73.97460174560547,40.75265121459961,1003
219251,2015-07-01 16:18:25,2015-07-01 16:34:14,1,1.85,-73.97096252441406,40.763721466064446,-73.98884582519531,40.74266052246094,949
219254,2015-07-01 16:18:26,2015-07-01 16:25:51,3,0.9,-73.99714660644531,40.73155975341797,-74.00761413574217,40.74096298217773,445
219256,2015-07-01 16:18:26,2015-07-01 16:33:01,2,0.85,-73.99181365966798,40.748661041259766,-74.00530242919923,40.75131607055664,875
219259,2015-07-01 16:18:27,2015-07-01 16:24:38,1,1.4,-73.99007415771484,40.74695587158203,-74.0052032470703,40.74116134643555,371
219261,2015-07-01 16:18:27,2015-07-01 16:30:43,1,0.6,-73.97217559814453,40.755706787109375,-73.97911834716798,40.74714279174805,736
219266,2015-07-01 16:18:28,2015-07-01 16:29:14,1,2.04,-73.98042297363281,40.75399017333984,-74.00189971923827,40.7379035949707,646
219272,2015-07-01 16:18:29,2015-07-01 16:42:23,1,2.79,-73.99501037597656,40.72544097900391,-73.97676849365233,40.75996780395508,1434
219269,2015-07-01 16:18:29,2015-07-01 16:35:43,1,2.5,-73.98203277587889,40.74316787719727,-73.99170684814453,40.7150764465332,1034
219271,2015-07-01 16:18:29,2015-07-01 16:39:34,1,3.06,-73.9803237915039,40.72627639770508,-73.96382141113281,40.761417388916016,1265
219273,2015-07-01 16:18:30,2015-07-01 16:25:38,1,0.9,-73.9883270263672,40.727493286132805,-74.00125122070312,40.73136520385742,428
219274,2015-07-01 16:18:30,2015-07-01 16:26:47,1,1.6,-74.00572204589844,40.73802185058594,-74.01058959960938,40.71846771240234,497
219275,2015-07-01 16:18:30,2015-07-01 16:31:21,1,2.5,-73.97179412841797,40.74620056152344,-73.98876953125,40.73121643066406,771
219277,2015-07-01 16:18:30,2015-07-01 16:37:12,5,2.37,-73.9930419921875,40.767822265625,-73.9801025390625,40.745582580566406,1122
219280,2015-07-01 16:18:32,2015-07-01 16:44:30,1,2.1,-74.00547027587889,40.73924255371094,-74.00071716308595,40.76214218139648,1558
219282,2015-07-01 16:18:32,2015-07-01 16:31:00,1,1.5,-74.00930023193358,40.71542739868164,-73.98836517333984,40.71811294555664,748
219283,2015-07-01 16:18:32,2015-07-01 16:38:00,1,1.41,-73.9781723022461,40.7418098449707,-74.00057983398438,40.74784851074219,1168
